weight,status,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,SHIPMONTH,WGTADJ,CONTROL,BEDROOMS_PER_SQFT,LOG_SQFT
6.5136,2,1,3,0,Urban,Midwest,1,2,Other,2,170000,2100,3,202302,1.0586,23020187,1.4285714285714286,7.650168700845001
6.5136,2,1,3,0,Suburban,Midwest,1,1,Land-Home,2,170000,2100,3,202302,1.0586,23020188,1.4285714285714286,7.650168700845001
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,190000,1600,3,202302,1.0586,23020189,1.875,7.3783837129967145
6.5136,1,1,3,0,Urban,Midwest,1,1,Other,2,180000,1500,3,202302,1.0586,23020190,2.0,7.313886831633462
7.4895000000000005,2,1,3,0,Rural,Midwest,1,1,Vehicle,2,100000,1500,3,202302,1.0586,23020191,2.0,7.313886831633462
6.5136,2,1,3,0,Rural,Midwest,1,1,Land-Home,2,150000,1600,3,202302,1.0586,23020192,1.875,7.3783837129967145
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,160000,1600,3,202302,1.0586,23020193,1.875,7.3783837129967145
6.5136,2,1,3,0,Urban,Midwest,1,1,Land-Home,2,160000,1500,3,202302,1.0586,23020194,2.0,7.313886831633462
23.107100000000003,1,1,3,0,Rural,South,1,1,Land-Home,2,210000,2100,3,202302,1.0586,23020195,1.4285714285714286,7.650168700845001
23.107100000000003,2,1,3,0,Rural,South,1,1,Land-Home,2,160000,2100,3,202302,1.0586,23020196,1.4285714285714286,7.650168700845001
23.107100000000003,2,1,5,0,Rural,South,1,1,Other,2,140000,1700,3,202302,1.0586,23020198,1.7647058823529413,7.438971592395862
23.107100000000003,2,1,3,0,Rural,South,1,1,Land-Home,2,120000,1900,3,202302,1.0586,23020199,1.5789473684210527,7.550135342488429
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,160000,1600,3,202302,1.0586,23020200,1.875,7.3783837129967145
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,130000,1400,3,202302,1.0586,23020201,2.142857142857143,7.244941546337007
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,120000,1600,3,202302,1.0586,23020202,1.875,7.3783837129967145
6.5136,1,1,3,0,Urban,Midwest,1,1,Other,2,86000,1300,3,202302,1.0586,23020203,2.307692307692308,7.170888478512505
6.5136,2,1,3,0,Urban,Midwest,1,1,Land-Home,2,160000,1500,3,202302,1.0586,23020204,2.0,7.313886831633462
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,110000,1300,3,202302,1.0586,23020205,2.307692307692308,7.170888478512505
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,130000,1400,3,202302,1.0586,23020206,2.142857142857143,7.244941546337007
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,140000,1300,3,202302,1.0586,23020207,2.307692307692308,7.170888478512505
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,130000,1400,3,202302,1.0586,23020208,2.142857142857143,7.244941546337007
23.107100000000003,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,260000,1600,1,202302,1.0586,23020209,0.625,7.3783837129967145
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,130000,1500,3,202302,1.0586,23020210,2.0,7.313886831633462
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,120000,1100,3,202302,1.0586,23020211,2.7272727272727275,7.00397413672268
6.5136,2,1,3,0,Urban,Midwest,1,1,Land-Home,2,86000,1600,3,202302,1.0586,23020212,1.875,7.3783837129967145
6.5136,2,1,3,0,Urban,Midwest,1,1,Land-Home,2,160000,1600,3,202302,1.0586,23020213,1.875,7.3783837129967145
6.5136,1,1,5,0,Urban,Midwest,1,1,Land-Home,2,160000,1700,1,202302,1.0586,23020214,0.588235294117647,7.438971592395862
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,140000,1600,3,202302,1.0586,23020215,1.875,7.3783837129967145
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,260000,1400,3,202302,1.0586,23020216,2.142857142857143,7.244941546337007
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,110000,1500,3,202302,1.0586,23020217,2.0,7.313886831633462
23.107100000000003,2,1,3,0,Rural,South,1,1,Vehicle,2,160000,1500,3,202302,1.0586,23020218,2.0,7.313886831633462
23.107100000000003,2,1,3,0,Suburban,South,1,1,Land-Home,2,240000,2500,3,202302,1.0586,23020219,1.2,7.824445930877619
6.5136,2,1,3,0,Rural,Midwest,1,1,Land-Home,2,190000,2200,3,202302,1.0586,23020220,1.3636363636363638,7.696667081526462
6.5136,2,1,3,0,Rural,Midwest,1,1,Land-Home,2,180000,2000,3,202302,1.0586,23020221,1.5,7.601402334583733
7.4895000000000005,1,1,5,0,Suburban,West,1,2,Vehicle,2,160000,1600,3,202302,1.0586,23020222,1.875,7.3783837129967145
6.5136,2,1,3,0,Rural,Midwest,1,1,Land-Home,2,160000,1600,3,202302,1.0586,23020223,1.875,7.3783837129967145
6.5136,1,1,3,0,Rural,Midwest,1,1,Land-Home,2,160000,1600,3,202302,1.0586,23020224,1.875,7.3783837129967145
6.5136,1,1,3,0,Rural,Midwest,1,1,Land-Home,2,160000,1600,3,202302,1.0586,23020225,1.875,7.3783837129967145
7.4895000000000005,1,1,5,0,Suburban,West,3,1,Land-Home,2,150000,1300,3,202302,1.0586,23020226,2.307692307692308,7.170888478512505
7.4895000000000005,2,1,3,0,Suburban,West,1,1,Land-Home,2,92000,1200,3,202302,1.0586,23020227,2.5,7.0909098220799835
7.4895000000000005,2,1,5,0,Suburban,West,1,1,Land-Home,2,130000,2300,3,202302,1.0586,23020228,1.3043478260869565,7.741099090035366
7.4895000000000005,1,1,3,0,Suburban,West,1,1,Land-Home,2,140000,1100,1,202302,1.0586,23020229,0.9090909090909091,7.00397413672268
23.107100000000003,2,1,3,0,Rural,South,1,1,Land-Home,2,140000,2000,3,202302,1.0586,23020230,1.5,7.601402334583733
23.107100000000003,2,1,3,0,Rural,South,1,1,Vehicle,2,160000,1800,3,202302,1.0586,23020231,1.6666666666666667,7.496097345175956
23.107100000000003,2,1,3,0,Suburban,South,1,2,Land-Home,2,110000,1600,3,202302,1.0586,23020232,1.875,7.3783837129967145
23.107100000000003,2,1,3,0,Suburban,South,1,1,Land-Home,2,190000,2100,3,202302,1.0586,23020233,1.4285714285714286,7.650168700845001
23.107100000000003,2,1,3,0,Suburban,South,1,1,Land-Home,2,150000,1500,3,202302,1.0586,23020234,2.0,7.313886831633462
23.107100000000003,2,1,3,0,Suburban,South,1,1,Land-Home,2,210000,1600,3,202302,1.0586,23020235,1.875,7.3783837129967145
23.107100000000003,2,1,3,0,Rural,South,1,1,Land-Home,2,78000,1300,3,202302,1.0586,23020236,2.307692307692308,7.170888478512505
23.107100000000003,2,1,3,0,Urban,South,1,1,Land-Home,2,240000,2100,3,202302,1.0586,23020237,1.4285714285714286,7.650168700845001
6.5136,2,1,3,0,Rural,Midwest,1,1,Land-Home,2,150000,1300,3,202302,1.0586,23020238,2.307692307692308,7.170888478512505
6.5136,1,1,3,0,Urban,Midwest,1,1,Land-Home,2,160000,1600,1,202302,1.0586,23020239,0.625,7.3783837129967145
6.5136,1,1,4,0,Urban,Midwest,1,1,Other,2,86000,1100,3,202302,1.0586,23020240,2.7272727272727275,7.00397413672268
23.107100000000003,2,1,3,0,Rural,South,1,2,Land-Home,2,120000,1300,3,202302,1.0586,23020241,2.307692307692308,7.170888478512505
7.4895000000000005,2,1,3,0,Suburban,South,1,1,Land-Home,2,150000,1300,3,202302,1.0586,23020242,2.307692307692308,7.170888478512505
7.4895000000000005,2,1,3,0,Suburban,West,1,1,Land-Home,2,110000,880,1,202302,1.0586,23020243,1.1363636363636362,6.78105762593618
5.075,2,1,3,0,Urban,Northeast,1,1,Land-Home,2,160000,1300,3,202302,1.0586,23020244,2.307692307692308,7.170888478512505
5.075,2,1,3,0,Urban,Northeast,1,1,Land-Home,2,180000,1700,3,202302,1.0586,23020245,1.7647058823529413,7.438971592395862
5.075,1,1,3,0,Urban,Northeast,1,1,Land-Home,2,180000,1300,1,202302,1.0586,23020246,0.7692307692307693,7.170888478512505
5.075,1,1,3,0,Urban,Northeast,1,1,Land-Home,2,180000,1600,3,202302,1.0586,23020247,1.875,7.3783837129967145
5.075,2,1,3,0,Rural,Northeast,1,1,Land-Home,2,160000,1700,3,202302,1.0586,23020248,1.7647058823529413,7.438971592395862
5.075,1,1,3,0,Urban,Northeast,1,1,Land-Home,2,150000,1400,1,202302,1.0586,23020249,0.7142857142857143,7.244941546337007
5.075,1,1,3,0,Urban,Northeast,1,1,Land-Home,2,170000,1500,1,202302,1.0586,23020250,0.6666666666666666,7.313886831633462
5.075,1,1,3,0,Urban,Northeast,1,1,Land-Home,2,110000,1500,3,202302,1.0586,23020251,2.0,7.313886831633462
5.075,1,1,3,0,Urban,Northeast,1,1,Land-Home,2,140000,1600,3,202302,1.0586,23020252,1.875,7.3783837129967145
5.075,2,1,3,0,Rural,Northeast,1,1,Land-Home,2,140000,1800,3,202302,1.0586,23020253,1.6666666666666667,7.496097345175956
5.075,1,1,3,0,Urban,Northeast,1,1,Land-Home,2,210000,1600,3,202302,1.0586,23020254,1.875,7.3783837129967145
23.107100000000003,2,1,3,0,Rural,South,1,1,Land-Home,2,180000,2000,3,202302,1.0586,23020255,1.5,7.601402334583733
23.107100000000003,2,1,3,0,Rural,South,1,2,Land-Home,2,160000,1600,3,202302,1.0586,23020256,1.875,7.3783837129967145
23.107100000000003,2,1,3,0,Rural,South,1,1,Land-Home,2,170000,1700,3,202302,1.0586,23020257,1.7647058823529413,7.438971592395862
23.107100000000003,1,1,3,0,Suburban,South,1,1,Land-Home,2,160000,1600,3,202302,1.0586,23020258,1.875,7.3783837129967145
23.107100000000003,2,1,3,0,Rural,South,1,1,Vehicle,2,100000,1400,3,202302,1.0586,23020259,2.142857142857143,7.244941546337007
23.107100000000003,2,1,3,0,Rural,South,1,1,Land-Home,2,160000,1600,3,202302,1.0586,23020260,1.875,7.3783837129967145
23.107100000000003,2,1,3,0,Suburban,South,1,1,Land-Home,2,200000,2300,3,202302,1.0586,23020261,1.3043478260869565,7.741099090035366
23.107100000000003,2,1,3,0,Rural,South,1,1,Vehicle,2,190000,2200,3,202302,1.0586,23020262,1.3636363636363638,7.696667081526462
23.107100000000003,2,1,3,0,Suburban,South,1,1,Land-Home,2,94000,2000,3,202302,1.0586,23020263,1.5,7.601402334583733
23.107100000000003,2,1,5,0,Suburban,South,1,1,Vehicle,2,100000,1600,3,202302,1.0586,23020264,1.875,7.3783837129967145
23.107100000000003,2,1,3,0,Rural,South,1,1,Land-Home,2,170000,1700,3,202302,1.0586,23020265,1.7647058823529413,7.438971592395862
23.107100000000003,1,1,3,0,Rural,South,1,1,Land-Home,2,92000,1700,3,202302,1.0586,23020266,1.7647058823529413,7.438971592395862
23.107100000000003,2,1,3,0,Rural,South,1,1,Vehicle,2,180000,2000,3,202302,1.0586,23020267,1.5,7.601402334583733
23.107100000000003,1,1,3,0,Rural,South,1,2,Land-Home,2,180000,1900,3,202302,1.0586,23020268,1.5789473684210527,7.550135342488429
23.107100000000003,2,1,3,0,Rural,South,1,1,Land-Home,2,170000,2200,3,202302,1.0586,23020269,1.3636363636363638,7.696667081526462
23.107100000000003,2,1,3,0,Suburban,South,1,1,Land-Home,2,170000,1700,3,202302,1.0586,23020270,1.7647058823529413,7.438971592395862
23.107100000000003,2,1,3,0,Suburban,South,1,1,Land-Home,2,240000,1600,3,202302,1.0586,23020271,1.875,7.3783837129967145
23.107100000000003,2,1,3,0,Rural,South,1,1,Land-Home,2,180000,1900,3,202302,1.0586,23020272,1.5789473684210527,7.550135342488429
23.107100000000003,2,1,3,0,Rural,South,1,1,Land-Home,2,180000,2000,3,202302,1.0586,23020273,1.5,7.601402334583733
23.107100000000003,2,1,3,0,Suburban,South,1,3,Land-Home,2,190000,2100,3,202302,1.0586,23020274,1.4285714285714286,7.650168700845001
6.5136,2,1,5,0,Rural,Midwest,1,3,Vehicle,2,210000,1600,3,202302,1.0586,23020275,1.875,7.3783837129967145
6.5136,1,1,3,0,Rural,Midwest,1,1,Land-Home,2,150000,1400,3,202302,1.0586,23020276,2.142857142857143,7.244941546337007
7.4895000000000005,1,1,1,0,Rural,West,0,0,Vehicle,2,300000,1700,3,202302,1.0586,23020277,1.7647058823529413,7.438971592395862
7.4895000000000005,1,1,1,0,Rural,West,0,0,Vehicle,2,180000,1400,3,202302,1.0586,23020278,2.142857142857143,7.244941546337007
7.4895000000000005,2,1,2,0,Rural,West,0,0,Vehicle,2,150000,2100,3,202302,1.0586,23020279,1.4285714285714286,7.650168700845001
7.4895000000000005,2,1,2,0,Rural,West,0,0,Land-Home,2,150000,1200,1,202302,1.0586,23020280,0.8333333333333334,7.0909098220799835
7.4895000000000005,1,1,2,0,Urban,West,0,0,Vehicle,2,160000,1600,3,202302,1.0586,23020281,1.875,7.3783837129967145
7.4895000000000005,2,1,1,0,Rural,West,0,0,Vehicle,2,180000,1500,3,202302,1.0586,23020282,2.0,7.313886831633462
5.075,1,1,1,0,Urban,Northeast,0,0,Land-Home,2,310000,1800,1,202302,1.0586,23020285,0.5555555555555556,7.496097345175956
5.075,1,1,2,0,Urban,Northeast,0,0,Land-Home,2,180000,1500,1,202302,1.0586,23020287,0.6666666666666666,7.313886831633462
5.075,1,1,1,0,Urban,Northeast,0,0,Land-Home,2,310000,1800,1,202302,1.0586,23020288,0.5555555555555556,7.496097345175956
23.107100000000003,2,1,1,0,Urban,South,0,0,Land-Home,2,150000,1100,3,202302,1.0586,23020289,2.7272727272727275,7.00397413672268
6.5136,2,1,2,0,Urban,Midwest,0,0,Land-Home,2,260000,2000,1,202302,1.0586,23020290,0.5,7.601402334583733
6.5136,2,1,1,0,Urban,Midwest,0,0,Land-Home,2,160000,1500,3,202302,1.0586,23020291,2.0,7.313886831633462
6.5136,2,1,1,0,Urban,Midwest,0,0,Other,2,170000,1700,3,202302,1.0586,23020292,1.7647058823529413,7.438971592395862
6.5136,2,1,2,0,Rural,Midwest,0,0,Land-Home,2,130000,1600,3,202302,1.0586,23020293,1.875,7.3783837129967145
6.5136,2,1,1,0,Urban,Midwest,0,0,Land-Home,2,140000,1500,3,202302,1.0586,23020294,2.0,7.313886831633462
7.4895000000000005,2,1,1,0,Urban,Midwest,0,0,Vehicle,2,150000,1300,3,202302,1.0586,23020295,2.307692307692308,7.170888478512505
6.5136,2,1,1,0,Rural,Midwest,0,0,Land-Home,2,150000,1800,3,202302,1.0586,23020296,1.6666666666666667,7.496097345175956
6.5136,2,1,1,0,Rural,Midwest,0,0,Other,2,140000,1500,3,202302,1.0586,23020297,2.0,7.313886831633462
5.075,2,1,1,0,Urban,Northeast,0,0,Land-Home,2,170000,1700,3,202302,1.0586,23020298,1.7647058823529413,7.438971592395862
5.075,2,1,1,0,Urban,Northeast,0,0,Land-Home,2,160000,1500,1,202302,1.0586,23020299,0.6666666666666666,7.313886831633462
5.075,1,1,1,0,Urban,Northeast,0,0,Land-Home,2,150000,1300,3,202302,1.0586,23020300,2.307692307692308,7.170888478512505
5.075,1,1,1,0,Urban,Northeast,0,0,Land-Home,2,160000,1600,3,202302,1.0586,23020301,1.875,7.3783837129967145
6.5136,1,1,2,0,Urban,Midwest,0,0,Vehicle,2,110000,1400,3,202302,1.0586,23020303,2.142857142857143,7.244941546337007
6.5136,2,1,2,0,Rural,Midwest,0,0,Land-Home,2,200000,1600,3,202302,1.0586,23020304,1.875,7.3783837129967145
23.107100000000003,2,1,1,0,Suburban,South,0,0,Land-Home,2,170000,1700,3,202302,1.0586,23020305,1.7647058823529413,7.438971592395862
7.4895000000000005,2,1,1,0,Suburban,West,0,0,Land-Home,2,140000,1200,3,202302,1.0586,23020306,2.5,7.0909098220799835
7.4895000000000005,2,1,1,0,Suburban,West,0,0,Land-Home,2,130000,1200,1,202302,1.0586,23020307,0.8333333333333334,7.0909098220799835
5.075,2,1,1,0,Urban,Northeast,0,0,Land-Home,2,170000,1700,3,202302,1.0586,23020309,1.7647058823529413,7.438971592395862
5.075,2,1,2,0,Urban,Northeast,0,0,Land-Home,2,310000,1700,3,202302,1.0586,23020310,1.7647058823529413,7.438971592395862
5.075,1,1,2,0,Urban,Northeast,0,0,Other,2,140000,950,3,202302,1.0586,23020311,3.1578947368421053,6.85751406254539
23.107100000000003,2,1,2,0,Suburban,South,0,0,Land-Home,2,240000,2100,3,202302,1.0586,23020312,1.4285714285714286,7.650168700845001
23.107100000000003,2,1,1,0,Rural,South,0,0,Land-Home,2,160000,1600,3,202302,1.0586,23020313,1.875,7.3783837129967145
23.107100000000003,2,1,1,0,Rural,South,0,0,Vehicle,2,200000,1700,3,202302,1.0586,23020314,1.7647058823529413,7.438971592395862
6.5136,2,1,1,0,Rural,Midwest,0,0,Land-Home,2,160000,1600,3,202302,1.0586,23020315,1.875,7.3783837129967145
7.4895000000000005,2,2,9,0,,West,9,9,,2,180000,1500,3,202302,1.0586,23020316,2.0,7.313886831633462
7.4895000000000005,2,2,9,0,,West,9,9,,2,190000,2300,3,202302,1.0586,23020317,1.3043478260869565,7.741099090035366
7.4895000000000005,1,2,9,0,,West,9,9,,2,140000,1900,3,202302,1.0586,23020318,1.5789473684210527,7.550135342488429
7.4895000000000005,1,2,9,0,,West,9,9,,2,160000,1600,3,202302,1.0586,23020319,1.875,7.3783837129967145
23.107100000000003,1,2,9,0,,South,9,9,,2,160000,1500,3,202302,1.0586,23020320,2.0,7.313886831633462
23.107100000000003,1,2,9,0,,South,9,9,,2,190000,1100,1,202302,1.0586,23020321,0.9090909090909091,7.00397413672268
23.107100000000003,1,2,9,0,,South,9,9,,2,99000,1100,3,202302,1.0586,23020322,2.7272727272727275,7.00397413672268
23.107100000000003,1,2,9,0,,South,9,9,,2,160000,1600,3,202302,1.0586,23020323,1.875,7.3783837129967145
23.107100000000003,1,2,9,0,,South,9,9,,2,160000,1600,3,202302,1.0586,23020324,1.875,7.3783837129967145
23.107100000000003,2,2,9,0,,South,9,9,,2,170000,1700,3,202302,1.0586,23020325,1.7647058823529413,7.438971592395862
15.404800000000002,2,2,9,0,,,9,9,,3,220000,2900,3,202302,1.0586,23020326,1.0344827586206897,7.972810784121404
23.107100000000003,2,2,9,0,,South,9,9,,2,170000,1800,3,202302,1.0586,23020327,1.6666666666666667,7.496097345175956
23.107100000000003,1,2,9,0,,South,9,9,,2,78000,1100,3,202302,1.0586,23020328,2.7272727272727275,7.00397413672268
23.107100000000003,1,2,9,0,,South,9,9,,2,150000,1600,3,202302,1.0586,23020329,1.875,7.3783837129967145
23.107100000000003,1,2,9,0,,South,9,9,,2,78000,1100,3,202302,1.0586,23020330,2.7272727272727275,7.00397413672268
7.4895000000000005,2,2,9,0,,West,9,9,,2,160000,1500,3,202302,1.0586,23020331,2.0,7.313886831633462
7.4895000000000005,1,2,9,0,,West,9,9,,2,190000,1600,3,202302,1.0586,23020332,1.875,7.3783837129967145
6.5136,1,2,9,0,,Midwest,9,9,,2,160000,1600,3,202302,1.0586,23020333,1.875,7.3783837129967145
23.107100000000003,1,2,9,0,,South,9,9,,2,170000,2200,3,202302,1.0586,23020334,1.3636363636363638,7.696667081526462
23.107100000000003,1,2,9,0,,South,9,9,,2,170000,1800,3,202302,1.0586,23020335,1.6666666666666667,7.496097345175956
7.4895000000000005,2,2,9,0,,West,9,9,,2,190000,1000,1,202302,1.0586,23020336,1.0,6.90875477931522
23.107100000000003,2,2,9,0,,South,9,9,,2,210000,2500,3,202302,1.0586,23020337,1.2,7.824445930877619
23.107100000000003,1,2,9,0,,South,9,9,,2,170000,1700,3,202302,1.0586,23020338,1.7647058823529413,7.438971592395862
23.107100000000003,1,2,9,0,,South,9,9,,2,140000,1700,3,202302,1.0586,23020339,1.7647058823529413,7.438971592395862
23.107100000000003,1,2,9,0,,South,9,9,,2,170000,2500,3,202302,1.0586,23020340,1.2,7.824445930877619
7.4895000000000005,2,2,9,0,,West,9,9,,2,140000,1100,1,202302,1.0586,23020341,0.9090909090909091,7.00397413672268
23.107100000000003,1,2,9,0,,South,9,9,,2,92000,2200,3,202302,1.0586,23020342,1.3636363636363638,7.696667081526462
23.107100000000003,1,2,9,0,,South,9,9,,2,200000,2300,3,202302,1.0586,23020343,1.3043478260869565,7.741099090035366
23.107100000000003,1,2,9,0,,South,9,9,,2,180000,1900,3,202302,1.0586,23020344,1.5789473684210527,7.550135342488429
5.075,1,2,9,0,,Northeast,9,9,,2,160000,1500,3,202302,1.0586,23020345,2.0,7.313886831633462
23.107100000000003,2,2,9,0,,South,9,9,,2,130000,2100,3,202302,1.0586,23020346,1.4285714285714286,7.650168700845001
6.5136,1,2,9,0,,Midwest,9,9,,2,160000,1600,3,202302,1.0586,23020347,1.875,7.3783837129967145
23.107100000000003,1,2,9,0,,South,9,9,,2,160000,1600,3,202302,1.0586,23020348,1.875,7.3783837129967145
23.107100000000003,1,2,9,0,,South,9,9,,2,110000,1700,3,202302,1.0586,23020349,1.7647058823529413,7.438971592395862
23.107100000000003,1,2,9,0,,South,9,9,,2,180000,2000,3,202302,1.0586,23020350,1.5,7.601402334583733
23.107100000000003,1,2,9,0,,South,9,9,,2,130000,1500,3,202302,1.0586,23020351,2.0,7.313886831633462
5.075,1,2,9,0,,Northeast,9,9,,2,170000,1800,3,202302,1.0586,23020352,1.6666666666666667,7.496097345175956
7.4895000000000005,1,2,9,0,,West,9,9,,2,130000,880,1,202302,1.0586,23020353,1.1363636363636362,6.78105762593618
23.107100000000003,1,2,9,0,,South,9,9,,2,180000,2000,3,202302,1.0586,23020354,1.5,7.601402334583733
7.4895000000000005,2,2,9,0,,West,9,9,,2,160000,2000,3,202302,1.0586,23020355,1.5,7.601402334583733
7.4895000000000005,1,2,9,0,,West,9,9,,2,150000,1500,3,202302,1.0586,23020356,2.0,7.313886831633462
7.4895000000000005,1,2,9,0,,West,9,9,,2,200000,880,1,202302,1.0586,23020357,1.1363636363636362,6.78105762593618
5.075,1,2,9,0,,Northeast,9,9,,2,180000,1500,3,202302,1.0586,23020358,2.0,7.313886831633462
23.107100000000003,1,2,9,0,,South,9,9,,2,160000,1500,3,202302,1.0586,23020359,2.0,7.313886831633462
7.4895000000000005,1,2,9,0,,West,9,9,,2,300000,1100,1,202302,1.0586,23020360,0.9090909090909091,7.00397413672268
23.107100000000003,1,2,9,0,,South,9,9,,2,78000,1600,3,202302,1.0586,23020361,1.875,7.3783837129967145
23.107100000000003,1,2,9,0,,South,9,9,,2,130000,2000,3,202302,1.0586,23020362,1.5,7.601402334583733
6.5136,1,2,9,0,,South,9,9,,2,170000,1300,3,202302,1.0586,23020363,2.307692307692308,7.170888478512505
23.107100000000003,1,2,9,0,,South,9,9,,2,170000,1800,3,202302,1.0586,23020364,1.6666666666666667,7.496097345175956
7.4895000000000005,1,2,9,0,,West,9,9,,2,150000,1300,3,202302,1.0586,23020365,2.307692307692308,7.170888478512505
6.5136,1,2,9,0,,Midwest,9,9,,2,140000,1600,3,202302,1.0586,23020366,1.875,7.3783837129967145
6.5136,1,2,9,0,,Midwest,9,9,,2,110000,1400,3,202302,1.0586,23020367,2.142857142857143,7.244941546337007
23.107100000000003,1,2,9,0,,South,9,9,,2,110000,1900,3,202302,1.0586,23020368,1.5789473684210527,7.550135342488429
5.075,1,2,9,0,,Northeast,9,9,,2,170000,1700,3,202302,1.0586,23020369,1.7647058823529413,7.438971592395862
7.4895000000000005,1,2,9,0,,West,9,9,,2,120000,1200,3,202302,1.0586,23020370,2.5,7.0909098220799835
23.107100000000003,1,2,9,0,,South,9,9,,2,160000,1600,3,202302,1.0586,23020371,1.875,7.3783837129967145
7.4895000000000005,1,2,9,0,,West,9,9,,2,190000,1400,3,202302,1.0586,23020372,2.142857142857143,7.244941546337007
5.075,1,2,9,0,,Northeast,9,9,,2,190000,1700,3,202302,1.0586,23020373,1.7647058823529413,7.438971592395862
6.5136,1,2,9,0,,Midwest,9,9,,2,150000,1800,3,202302,1.0586,23020374,1.6666666666666667,7.496097345175956
6.5136,1,2,9,0,,Midwest,9,9,,2,110000,1300,3,202302,1.0586,23020375,2.307692307692308,7.170888478512505
6.5136,1,2,9,0,,Midwest,9,9,,2,210000,1800,3,202302,1.0586,23020376,1.6666666666666667,7.496097345175956
5.075,2,2,9,0,,Northeast,9,9,,2,160000,1500,3,202302,1.0586,23020377,2.0,7.313886831633462
5.075,1,2,9,0,,Northeast,9,9,,2,130000,1300,3,202302,1.0586,23020378,2.307692307692308,7.170888478512505
5.075,1,2,9,0,,Northeast,9,9,,2,120000,1500,3,202302,1.0586,23020379,2.0,7.313886831633462
23.107100000000003,1,2,9,0,,South,9,9,,2,190000,2100,3,202302,1.0586,23020380,1.4285714285714286,7.650168700845001
5.075,1,2,9,0,,Northeast,9,9,,2,93000,1600,3,202302,1.0586,23020381,1.875,7.3783837129967145
5.075,1,2,9,0,,Northeast,9,9,,2,110000,1500,3,202302,1.0586,23020382,2.0,7.313886831633462
5.075,1,2,9,0,,Northeast,9,9,,2,130000,1500,3,202302,1.0586,23020383,2.0,7.313886831633462
5.075,1,2,9,0,,Northeast,9,9,,2,150000,1300,3,202302,1.0586,23020384,2.307692307692308,7.170888478512505
5.075,1,2,9,0,,Northeast,9,9,,2,130000,1700,3,202302,1.0586,23020385,1.7647058823529413,7.438971592395862
6.5136,1,2,9,0,,Midwest,9,9,,2,170000,1900,3,202302,1.0586,23020386,1.5789473684210527,7.550135342488429
23.107100000000003,1,2,9,0,,South,9,9,,2,140000,2000,3,202302,1.0586,23020387,1.5,7.601402334583733
23.107100000000003,1,2,9,0,,South,9,9,,2,110000,1700,3,202302,1.0586,23020388,1.7647058823529413,7.438971592395862
23.107100000000003,1,2,9,0,,South,9,9,,2,180000,1600,3,202302,1.0586,23020389,1.875,7.3783837129967145
23.107100000000003,1,2,9,0,,South,9,9,,2,78000,1600,3,202302,1.0586,23020390,1.875,7.3783837129967145
6.5136,1,2,9,0,,Midwest,9,9,,2,170000,1700,3,202302,1.0586,23020391,1.7647058823529413,7.438971592395862
23.107100000000003,1,2,9,0,,South,9,9,,2,180000,2000,3,202302,1.0586,23020392,1.5,7.601402334583733
6.5136,1,2,9,0,,Midwest,9,9,,2,150000,1300,3,202302,1.0586,23020393,2.307692307692308,7.170888478512505
23.107100000000003,1,2,9,0,,South,9,9,,2,200000,2500,3,202302,1.0586,23020394,1.2,7.824445930877619
6.5136,1,2,9,0,,Midwest,9,9,,2,170000,1500,3,202302,1.0586,23020396,2.0,7.313886831633462
54.800000000000004,2,1,3,0,Suburban,South,1,1,Land-Home,1,97000,1200,3,202303,1.0123,23030001,2.5,7.0909098220799835
54.800000000000004,2,1,5,0,Suburban,South,1,3,Land-Home,1,78000,650,1,202303,1.0123,23030002,1.5384615384615385,6.478509642208569
19.6842,2,1,3,0,Rural,West,3,1,Land-Home,1,97000,1300,1,202303,1.0123,23030003,0.7692307692307693,7.170888478512505
19.6842,1,1,5,0,Urban,West,3,1,Land-Home,1,65000,670,1,202303,1.0123,23030004,1.492537313432836,6.508769136971682
19.6842,1,1,5,0,Urban,West,3,1,Land-Home,1,65000,670,1,202303,1.0123,23030005,1.492537313432836,6.508769136971682
19.6842,2,1,4,0,Rural,West,3,2,Land-Home,1,89000,1000,1,202303,1.0123,23030007,1.0,6.90875477931522
19.6842,2,1,5,0,Urban,West,3,3,Land-Home,1,70000,540,1,202303,1.0123,23030008,1.8518518518518519,6.293419278846481
19.6842,2,1,3,0,Suburban,West,1,1,Land-Home,1,160000,730,1,202303,1.0123,23030009,1.36986301369863,6.594413459749778
